CODE,SECTOR
3330,PRAPE - SEÇÃO DE GESTÃO DE PESSOAS
3331,PRAPE - SEÇÃO DE GESTÃO DE TRANSPORTES
3332,PRAPE - SEÇÃO DE DIÁRIAS E PASSAGENS
3333,PRAPE - ADMINISTRAÇÃO GERAL
3334,PRAPE-COAPE - SECRETARIA EXECUTIVA
3335,PRAPE-COAPE - SERVIÇO SOCIAL
3336,PRAPE-COAPE - SERVIÇO DE PSICOLOGIA
3337,PRAPE-COAPE - SERVIÇO DE PEDAGOGIA
3338,PROGRAMA DE PÓS-GRADUAÇÃO EM DESENVOLVIMENTO E MEIO AMBIENTE EM ASSOCIAÇÃO A REDE PRODEMA
3339,REITORIA - COMISSÃO DE ÉTICA PÚBLICA
3340,BC - ALMOXARIFADO SETORIAL
3341,CCTA - NÚCLEO DE ESTUDOS DOS MEDIA E CIDADANIA
3342,CT-DAU - LABORATÓRIO DE MODELOS + PROTOTIPAGEM
3343,IPEFARM - UNIDADE DE FITOQUÍMICA E QUÍMICA
3344,IPEFARM - UNIDADE DE CARACTERIZAÇÃO E ANÁLISE DE MOLÉCULAS
3345,IPEFARM - UNIDADE DE PRODUÇÃO DE PADRÕES
3346,IPEFARM - UNIDADE DE FARMACOLOGIA E TOXICOLOGIA
3347,IPEFARM - UNIDADE DE ENSAIOS BIOLÓGICOS
3348,IPEFARM - UNIDADE DE PRODUÇÃO DE ANIMAIS
3349,IPEFARM - UNIDADE DE DESENVOLVIMENTO E ENSAIOS DE MEDICAMENTOS
3350,IPEFARM - LABORATÓRIO DE TECNOLOGIA FARMACÊUTICA
3351,IPEFARM - UNIDADE DE TRANSFERÊNCIA DE TECNOLOGIA
3352,IPEFARM - UNIDADE DE PESQUISAS CLÍNICAS
3353,IPEFARM - UNIDADE DE BIOANÁLISES E BIONANOTECNOLOGIA
3354,IPEFARM - UNIDADE DA CLÍNICA FARMACÊUTICA
3355,IPEFARM - UNIDADE FINANCEIRA E CONTÁBIL
3356,IPEFARM - UNIDADE ADMINISTRATIVA; DE GESTÃO DE PESSOAS E DE INFORMÁTICA
3357,IPEFARM - UNIDADE DE ECONOMIA EM SAÚDE
3358,CCS - COORDENAÇÃO DE PATRIMÔNIO
3359,CCS - REVISTA BRASILEIRA DE CIÊNCIAS DA SAÚDE
3360,CE - SETOR DE MULTIMEIOS
3361,CCHSA - COMISSÃO PERMANENTE DE SINDICÂNCIA
3362,CT-DAU - LABORATÓRIO DE AMBIENTE URBANO E EDIFICADO
3363,CT-DECA - LABORATÓRIO DE ANÁLISE ESTRUTURAL E AVALIAÇÃO DE DESEMPENHO
3364,CT-DEP - LABORATÓRIO DE ANÁLISE DO TRABALHO
3365,CT-DAU - LABORATÓRIO DE CONFORTO AMBIENTAL
3366,CT-DEM - LABORATÓRIO DE CONTROLE DE VIBRAÇÃO E RUÍDO
3367,CT-DEM - LABORATÓRIO DE DINÂMICA
3368,CT-DEA - LABORATÓRIO DE EXTRAÇÃO
3369,CT-DEM - LABORATÓRIO DE ENGENHARIA DE PRECISÃO
3370,CT-DEM - LABORATÓRIO DE ENSAIOS MECÂNICOS
3371,CT-DAU - LABORATÓRIO DE ESTUDOS SOBRE CIDADE; CULTURA E URBANIDADE
3372,CT-DEM - LABORATÓRIO DE MECATRÔNICA
3373,CT-DEM - LABORATÓRIO DE METALOGRAFIA
3374,CT-DEM - LABORATÓRIO DE METROLOGIA DIMENSIONAL
3375,CT-DECA - LABORATÓRIO DE PESQUISA EM SISTEMAS AMBIENTAIS URBANOS
3376,CT-DEMAT - LABORATÓRIO DE PURIFICAÇÃO E ASPERSÃO DE MINERAIS ARGILOSOS
3377,CT-DEMAT - LABORATÓRIO DE PROPRIEDADES MECÂNICAS DOS MATERIAIS
3378,CT-DEMAT - LABORATÓRIO DE QUÍMICA DOS MATERIAIS
3379,CT-DEMAT - LABORATÓRIO DE MATERIAIS AVANÇADOS
3380,CT-DECA - LABORATÓRIO DE QUÍMICA AMBIENTAL
3381,CT-DECA - LABORATÓRIO DE REOLOGIA
3382,CT-DEM - LABORATÓRIO DE REPRESENTAÇÃO GRÁFICA
3383,CCAE - LABORATÓRIO DE MATERIAIS
3384,CT-DECA - LABORATÓRIO DE MODELOS FÍSICOS QUALITATIVOS E COMPUTACIONAIS
3385,PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE COLETIVA; EM NÍVEL DE MESTRADO ACADÊMICO
3386,CT-DEMAT - LABORATÓRIO DE SOLIDIFICAÇÃO RÁPIDA
3387,PROGRAMA DE PÓS-GRADUAÇÃO EM FISIOTERAPIA
3388,CE - ASSESSORIA DE GRADUAÇÃO
3389,PROEX - COMITÊ DE POLÍTICAS DE PREVENÇÃO E ENFRENTAMENTO À VIOLÊNCIA CONTRA AS MULHERES DA UFPB
3390,CT-DECA - LABORATÓRIO DE PLANEJAMENTO DE TRANSPORTES
3391,CT-DEM - LABORATÓRIO DE TRANSFERÊNCIA DE CALOR E MASSA
3392,CCS-DFP - LABORATÓRIO MULTIUSUÁRIO DE BIOANÁLISES
3393,PRA - GESTÃO DE CONTRATOS
3394,CE - CURSO DE ESPECIALIZAÇÃO EM EDUCAÇÃO DO CAMPO
3395,CCJ - SETOR DE GESTÃO ADMINISTRATIVA E FINANCEIRA - SANTA RITA
3396,ARQUIVO CENTRAL
3397,REITORIA - NÚCLEO DE POLÍTICAS PÚBLICAS E DESENVOLVIMENTO SUSTENTÁVEL
3398,CCHLA - DEPARTAMENTO DE LÍNGUA PORTUGUESA E LINGUÍSTICA
3399,AGÊNCIA UFPB DE COOPERAÇÃO INTERNACIONAL
3400,BC - SETOR DE PATRIMÔNIO
3401,BC - SETOR DE MARKETING E COMUNICAÇÃO
3402,PRA - SEÇÃO DE CONTROLE PATRIMONIAL
3403,SUPERINTENDÊNCIA DE INFRAESTRUTURA
3404,SUPERINTENDÊNCIA DE ORÇAMENTO E FINANÇAS
3405,SUPERINTENDÊNCIA DE LOGÍSTICA DE TRANSPORTE
3406,SUPERINTENDÊNCIA DE SEGURANÇA INSTITUCIONAL
3407,SUPERINTENDÊNCIA DE SERVIÇOS GERAIS
3408,SINFRA - SECRETARIA
3409,SINFRA - GERÊNCIA DE PLANEJAMENTO E ACOMPANHAMENTO DOS SERVIÇOS DE INFRAESTRUTURA
3410,SINFRA - GERÊNCIA DE PLANEJAMENTO URBANO
3411,SINFRA - GERÊNCIA DE PROJETOS E EDIFICAÇÕES
3412,SINFRA - GERÊNCIA DE ORÇAMENTOS DE OBRAS
3413,SINFRA - GERÊNCIA DE FISCALIZAÇÃO DE OBRAS
3414,SINFRA - GERÊNCIA DE MANUTENÇÃO E EQUIPAMENTOS
3415,SINFRA - GERÊNCIA DE CONFORMIDADE
3416,SINFRA - GERÊNCIA DE ALMOXARIFADO; CADASTRO E PATRIMÔNIO SETORIAL
3417,SINFRA - GERÊNCIA DE MEIO AMBIENTE
3418,SINFRA - GERÊNCIA DE ELETRICIDADE
3419,SSI - SECRETARIA
3420,SSI - GERÊNCIA DE PLANEJAMENTO E ACOMPANHAMENTO DOS SERVIÇOS DE SEGURANÇA INSTITUCIONAL
3421,SSI - GERÊNCIA DE OPERAÇÕES DE SEGURANÇA
3422,SSI - GERÊNCIA DE CONTROLE; INFORMAÇÃO E TECNOLOGIA
3423,SSI - GERÊNCIA DE CONFORMIDADE
3424,SSI - GERÊNCIA DE ALMOXARIFADO; CADASTRO E PATRIMÔNIO SETORIAL
3425,SOF - SECRETARIA
3426,SOF - GERÊNCIA DE ADMINISTRAÇÃO
3427,SOF - COORDENAÇÃO DE ORÇAMENTO E FINANÇAS
3428,SOF - COORDENAÇÃO DE AQUISIÇÕES; CONTRATAÇÕES E CONFORMIDADE
3429,SSG - SECRETARIA
3430,SSG - GERÊNCIA DE PLANEJAMENTO E ACOMPANHAMENTO DOS SERVIÇOS GERAIS
3431,SSG - GERÊNCIA DE SERVIÇOS GERAIS
3432,SSG - GERÊNCIA DE CONFORMIDADE
3433,SSG - GERÊNCIA DE ALMOXARIFADO; CADASTRO E PATRIMÔNIO SETORIAL
3434,SULT - SECRETARIA
3435,SULT - GERÊNCIA DE PLANEJAMENTO E ACOMPANHAMENTO DOS SERVIÇOS DE LOGÍSTICA DE TRANSPORTE
3436,SULT - GERÊNCIA DE TRANSPORTE E EQUIPAMENTO
3437,SULT - GERÊNCIA DE CONFORMIDADE
3438,SULT - GERÊNCIA DE ALMOXARIFADO; CADASTRO E PATRIMÔNIO SETORIAL
3439,PROGEP - COMISSÃO DE JORNADA DE TRABALHO (CJT)
3440,ARQUIVO CENTRAL - DIREÇÃO
3441,ACE - DACE - SECRETARIA E APOIO ADMINISTRATIVO
3442,ACE - COORDENAÇÃO DE GESTÃO DE DOCUMENTOS; REGISTROS DIGITAIS E SISTEMAS
3443,ACE - CGDS - DIVISÃO DE PROTOCOLO E EXPEDIÇÃO DE DOCUMENTOS
3444,ACE - CGDS - DIVISÃO DE SISTEMAS DE GESTÃO DE REGISTROS E DOCUMENTOS
3445,SOF - COORDENAÇÃO DE LICITAÇÕES E CONTRATOS
3446,ACE - CGDS - DIVISÃO DE PLATAFORMAS DE ACESSO E REPOSITÓRIO ARQUIVÍSTICO DIGITAL
3447,ACE - COORDENAÇÃO DE ARQUIVOS E REGISTROS INTERMEDIÁRIOS E PERMANENTES
3448,ACE - CAIP - DIVISÃO DE AVALIAÇÃO E PROCESSAMENTO TÉCNICO
3449,ACE - CAIP - DIVISÃO DE CONSERVAÇÃO; PRESERVAÇÃO E RESTAURAÇÃO
3450,ACE - CAIP - DIVISÃO DE DIFUSÃO; PESQUISA E AÇÃO CULTURAL
3451,CT - SECRETARIA
3452,CCTA - BIBLIOTECA SETORIAL
3453,REITORIA - COMISSÃO DE CONFORMIDADE
3454,CT - ARQUIVO
3455,CCA - SECRETARIA INTEGRADA DE ATENDIMENTO À GRADUAÇÃO
3456,CEAR - LABORATÓRIO DE MATERIAIS E QUÍMICA AMBIENTAL
3457,CCAE - SECRETARIA DE GESTÃO ACADÊMICA 04
3458,CCAE - SECRETARIA DE GESTÃO ACADÊMICA 03
3459,CCAE - SECRETARIA DE GESTÃO ACADÊMICA 01
3460,CCAE - SECRETARIA DE GESTÃO ACADÊMICA 02
3461,CCAE - COORDENAÇÃO DE ASSUNTOS EDUCACIONAIS E INTEGRAÇÃO REGIONAL
3462,BC - DIREÇÃO
3463,CCS - LABORATÓRIO DE FARMACOLOGIA EXPERIMENTAL E CULTIVO CELULAR
3464,PRPG - SETOR DE BOLSAS
3465,CBIOTEC - LABORATÓRIO DE GENÉTICA MOLECULAR E BIOTECNOLOGIA VEGETAL
3466,PRAPE - RESIDÊNCIA UNIVERSITÁRIA
3467,CE - COMISSÃO PERMANENTE DE PROCESSO ADMINISTRATIVO DISCIPLINAR
3487,PROGRAMA DE MESTRADO PROFISSIONAL EM ENSINO DE HISTÓRIA
3488,CCA - SETOR DE PATRIMÔNIO E ALMOXARIFADO
3489,CCA - SETOR DE SINDICÂNCIA
3490,CCHLA - SECRETARIA INTEGRADA DE ATENDIMENTO À GRADUAÇÃO
3491,PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA DE PRODUÇÃO E SISTEMAS
3492,PROGEP - COMISSÃO DE HETEROIDENTIFICAÇÃO (CHI)
3493,CI - COORDENAÇÃO DE CIÊNCIA DE DADOS E INTELIGÊNCIA ARTIFICIAL
3494,PRG - COORDENAÇÃO DE PROGRAMAS E DE PROJETOS ACADÊMICOS
3495,PRG - OBSERVATÓRIO DE DADOS DA GRADUAÇÃO
3496,PRA - SEÇÃO DE PAGAMENTO
3497,PRAPE - SRU - COORDENAÇÃO DOS RUS
3498,PRAPE - SRU - SECRETARIA RU
3499,PRAPE - SRU - NUTRIÇÃO CAMPUS I
3500,PRAPE - SRU - NUTRIÇÃO CAMPUS II
3501,PRAPE - SRU - NUTRIÇÃO CAMPUS III
3502,PRAPE - SRU - RESTAURANTE UNIVERSITÁRIO CCAE
3503,PRAPE - SRU - NUTRIÇÃO CAMPUS IV
3504,CCS - DTO - CLÍNICA ESCOLA DE TERAPIA OCUPACIONAL
3505,CCS - DTO - SETOR DE BIOSSEGURANÇA DO DEPARTAMENTO DE TERAPIA OCUPACIONAL
3506,CE - CENTRO DE ATENDIMENTO PSICOPEDAGÓGICO (CLÍNICA-ESCOLA)
3507,ACI - DIRETORIA DE DIVULGAÇÃO E AÇÕES ACADÊMICAS
3508,ACI - DIRETORIA DE RELAÇÕES INTERINSTITUCIONAIS
3509,ACI - DIRETORIA DE MOBILIDADE
3510,CCA - LABORATÓRIO DE MANEJO E CONSERVAÇÃO DE SOLO E ÁGUA
3511,CCA - LABORATÓRIO DE INSTRUMENTAÇÃO AMBIENTAL E SENSORIAMENTO REMOTO
3512,CCA - LABORATÓRIO DE DESENHO ASSISTIDO POR COMPUTADOR
3513,CCA - LABORATÓRIO DE HIDRÁULICA E IRRIGAÇÃO
3514,CCA - HUV - LABORATÓRIO DE HISTOPATOLOGIA VETERINÁRIA
3515,CCA - HUV - LABORATÓRIO DE MEDICINA VETERINÁRIA PREVENTIVA
3516,CCA - HUV - LABORATÓRIO DE PATOLOGIA CLÍNICA VETERINÁRIA
3517,CCA - HUV - LABORATÓRIO DE DIAGNÓSTICO POR IMAGEM
3518,CCA - HUV - LABORATÓRIO DE REPRODUÇÃO VETERINÁRIA
3519,CT - DEM - LABORATÓRIO DE ATIVIDADES METEOROLÓGICAS
3520,CBIOTEC - LABORATÓRIO DE ENGENHARIA DE BIOPROCESSOS
3521,CTDR - SECRETARIA INTEGRADA DE ATENDIMENTO ÀS COORDENAÇÕES
3522,CBIOTEC - LABORATÓRIO DE BIOTECNOLOGIA CARDÍACA
3524,SEAD - COORDENAÇÃO DE PROGRAMAS E PROJETOS
3525,CE - COORDENAÇÃO DAS ASSESSORIAS DO CENTRO DE EDUCAÇÃO
3526,CCEN - SECRETARIA UNIFICADA DE PÓS GRADUAÇÃO EM MATEMÁTICA
3527,CCHSA - LABORATÓRIO DE NUTRIÇÃO E TÉCNICA DIETÉTICA
3528,CCHSA - SETOR DE CONTRATOS
3529,CTDR - SECRETARIA INTEGRADA DE ATENDIMENTO AOS DEPARTAMENTOS
3530,CT - LABORATÓRIO DE MODELAGEM DA INFORMAÇÃO DA CONSTRUÇÃO E MODELAGEM E EXPERIMENTAÇÃO DE ESTRUTURAS
3531,CTDR - SECRETARIA DA DIREÇÃO DE CENTRO
3532,CCS - LABORATÓRIO DE SAÚDE; TRABALHO E ERGONOMIA
3533,PROGRAMA NOVOS CAMINHOS DA ESCOLA TÉCNICA DE SAÚDE
3534,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM ANESTESIOLOGIA
3535,CCM - PROGRAMA DE RESIDÊNCIA EM CLÍNICA MÉDICA
3536,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM OFTALMOLOGIA
3537,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM DERMATOLOGIA
3538,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM CIRURGIA GERAL
3539,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOCRINOLOGIA E METABOLOGIA
3540,CCM - PROGRAMA DE RESIDÊNCIA EM MEDICINA DE FAMÍLIA E COMUNIDADE
3542,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM ENDOSCOPIA GINECOLÓGICA
3543,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM PEDIATRIA
3544,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM GASTROENTEROLOGIA
3545,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM PRÉ-REQUISITO EM ÁREA CIRÚRGICA BÁSICA
3546,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM INFECTOLOGIA
3547,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM PSIQUIATRIA
3548,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM MASTOLOGIA
3549,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM REUMATOLOGIA
3550,CCM - PROGRAMA DE RESIDÊNCIA EM MEDICINA INTENSIVA
3551,CCM - PROGRAMA DE RESIDÊNCIA MÉDICA EM GINECOLOGIA E OBSTETRÍCIA
3552,CCJ - ALMOXARIFADO SETORIAL JP
3553,COMISSÃO DE BIOSSEGURANÇA INSTITUCIONAL
3554,CENTRO DE EDUCAÇÃO - BRINQUEDOTECA
3555,CCHSA - COORDENAÇÃO DO CURSO TÉCNICO EM PAISAGISMO
3556,CCHSA - COORDENAÇÃO DO CURSO TÉCNICO EM INFORMÁTICA
3557,CCHSA - COORDENAÇÃO DO CURSO TÉCNICO EM CIÊNCIAS DA NATUREZA
3558,REITORIA - COMITÊ GESTOR DO REPOSITÓRIO INSTITUCIONAL
3560,CT - CURSO DE ESPECIALIZAÇÃO EM ASSISTÊNCIA TÉCNICA NAS ÁREAS DE ARQUITETURA; URBANISMO E ENGENHARIA
3561,CCTA - LABORATÓRIO DE ESTUDOS EM TURISMO E HOTELARIA
3562,CTDR - LABORATÓRIOS DE COZINHA EXPERIMENTAL
3563,CTDR - COZINHA QUENTE 1
3564,CTDR - COZINHA QUENTE 2
3565,CTDR - LABORATÓRIO DE PANIFICAÇÃO; CONFEITARIA E BEBIDAS
3566,CCS - LABORATÓRIO DE VIGILÂNCIA MOLECULAR APLICADA
3567,CT - LABORATÓRIO DE ANÁLISES COMPUTACIONAIS EM MEIO AMBIENTE
3568,II CURSO DE ESPECIALIZAÇÃO EM EXTENÇÃO UNIVERSITÁRIA E DESENVOLVIMENTO SUSTENTÁVEL
3569,PRG - COMISSÃO DE INQUÉRITO
3570,IPEFARM - LABORATÓRIO DE ENSAIOS TOXICOLÓGICOS
3571,CCS -  COMISSÃO DE SINDICÂNCIA
3572,CCM - DEPARTAMENTO DE DOENÇAS INFECCIOSAS; PARASITÁRIAS E INFLAMATÓRIAS
3574,REITORIA - NÚCLEO DE ESTUDOS E PESQUISAS EM MATERIAIS
3575,CCHSA - COORDENAÇÃO DE SEGURANÇA PREVENTIVA
3576,CCM - LABORATÓRIO DE BIOLOGIA MOLECULAR
3578,CCS - CONSELHO DE CENTRO
3579,CT - COMISSÃO INTERNA DE BIOSSEGURANÇA
3580,DSE - LABORATÓRIO DE AMBIENTES RECIFAIS E BIOTECNOLOGIA COM MICROALGAS
3582,CCEN - LABORATÓRIO DE QUÍMICA QUÂNTICA COMPUTACIONAL
3583,CCEN - LABORATÓRIO DE QUÍMICA INSTRUMENTAL
3584,CCEN - LABORATÓRIO DE PESQUISA EM BIOENERGIA E SÍNTESE ORGÂNICA
3585,CCEN - LABORATÓRIO MULTIUSUÁRIO DE QUÍMICA
3586,CCEN - LABORATÓRIO DE MODELAGEM MOLECULAR DE REAÇÕES QUÍMICAS
3587,CCEN - LABORATÓRIO DE SISTEMAS INTELIGENTES EM QUÍMICA
3588,CCEN - LABORATÓRIO DE ESTUDOS EM QUÍMICA AMBIENTAL
3589,CCEN - LABORATÓRIO DE COMPOSTOS DE COORDENAÇÃO E QUÍMICA DE SUPERFÍCIE
3590,CCEN - LABORATÓRIO DE COMPUTAÇÃO
3591,CCEN - LABORATÓRIO DE SÍNTESE ORGÂNICA MEDICINAL
3592,CCEN - LABORATÓRIO DE SÍNTESE ORGÂNICA E BIOCATÁLISE
3593,CCEN - LABORATÓRIO DE INSTRUMENTAÇÃO E AUTOMAÇÃO EM QUÍMICA ANALÍTICA E QUIMIOMETRIA
3594,CCEN - LABORATÓRIO DE BIOPROCESSOS E BIOPRODUTOS
3595,CCEN - LABORATÓRIO DE GEOMORFOLOGIA E GESTÃO DOS RISCOS
3596,INSTITUTO DE ESTUDOS LINGUÍSTICOS E CULTURAIS
3597,CCEN - LABORATÓRIO DE BIOLOGIA CELULAR E DO DESENVOLVIMENTO
3598,PROGEP - COMISSÃO DE BIOSSEGURANÇA
3599,CCSA - COMISSÃO INTERNA DE BIOSSEGURANÇA DO CCSA
3600,CCJ - COMISSÃO INTERNA DE BIOSSEGURANÇA
3601,CCTA - COMISSÃO INTERNA DE BIOSSEGURANÇA
3602,CCS - COMISSÃO DE BIOSSEGURANÇA
3603,CCHLA - COMISSÃO DE BIOSSEGURANÇA E SUSTENTABILIDADE
3604,CCAE - COMISSÃO DE BIOSSEGURANÇA
3605,CCA - PROGRAMA DE PÓS-GRADUAÇÃO EM ZOOTECNIA
3606,COORDENAÇÃO DE CIÊNCIA DE DADOS PARA NEGÓCIOS
3607,CCSA - COMISSÃO PERMANENTE DE PROCESSO ADMINISTRATIVO DISCIPLINAR
3608,CE - COMISSÃO INTERNA DE BIOSSEGURANÇA
3609,HULW - PROTOCOLO
3610,HULW - UNIDADE DE INFRAESTRUTURA; SUPORTE E SEGURANÇA DE TECNOLOGIA DA INFORMAÇÃO
3611,HULW - UNIDADE DE SISTEMAS DE INFORMAÇÃO E INTELIGÊNCIA DE DADOS
3612,HULW - UNIDADE DE GESTÃO DA INOVAÇÃO TECNOLÓGICA EM SAÚDE
3613,HULW - UNIDADE DE GESTÃO DA PESQUISA
3614,HULW - UNIDADE DE FISCALIZAÇÃO ADMINISTRATIVA DE CONTRATOS
3615,HULW - UNIDADE DE ADMINISTRAÇÃO DE PESSOAL
3616,HULW - UNIDADE DE DESENVOLVIMENTO DE PESSOAL
3617,HULW - UNIDADE DE SAÚDE OCUPACIONAL E SEGURANÇA DO TRABALHO
3618,HULW - UNIDADE DE PLANEJAMENTO E DIMENSIONAMENTO DE ESTOQUES
3619,HOSP - UNIDADE DE APOIO À GESTÃO EM ENFERMAGEM
3620,HULW - SETOR DE CUIDADOS ESPECIALIZADOS
3621,HOSP - UNIDADE DE TERAPIA INTENSIVA NEONATAL
3622,HULW - UNIDADE DE FISCALIZAÇÃO ADMINISTRATIVA DE CONTRATOS
